t;z;y;vz;vy;az;ay
7.3e-14;-9.50004460710082e-6;1.2500000000184193e-10;6.943824899236295e6;5.326846610908563e-8;-6.076961072591846e10;799596.3866500113
7.4e-14;-9.493100782201583e-6;1.250000000018952e-10;6.943824899175526e6;5.406806249573564e-8;-6.0858544336561195e10;801352.2890695833
7.500000000000001e-14;-9.486156957302407e-6;1.2500000000194928e-10;6.943824899114667e6;5.486941478480522e-8;-6.094767331570053e10;803113.3365041688
7.6e-14;-9.479213132403292e-6;1.2500000000200416e-10;6.94382489905372e6;5.567252812130939e-8;-6.103699823600063e10;804879.5478120077
7.7e-14;-9.472269307504238e-6;1.2500000000205984e-10;6.943824898992683e6;5.64774076691214e-8;-6.1126519672225426e10;806650.9419343459
7.800000000000001e-14;-9.465325482605245e-6;1.2500000000211632e-10;6.943824898931556e6;5.728405861105574e-8;-6.1216238201247856e10;808427.5378958636
7.9e-14;-9.458381657706313e-6;1.250000000021736e-10;6.943824898870341e6;5.80924861489516e-8;-6.1306154402059204e10;810209.3548051033
8.000000000000001e-14;-9.451437832807442e-6;1.250000000022317e-10;6.943824898809034e6;5.8902695503756706e-8;-6.139626885577841e10;811996.4118549024
8.100000000000001e-14;-9.444494007908634e-6;1.250000000022906e-10;6.943824898747638e6;5.971469191561161e-8;-6.148658214566142e10;813788.7283228262
8.2e-14;-9.437550183009887e-6;1.250000000023503e-10;6.943824898686151e6;6.052848064393444e-8;-6.157709485711076e10;815586.323571606
8.300000000000001e-14;-9.4306063581112e-6;1.2500000000241085e-10;6.943824898624574e6;6.134406696750604e-8;-6.166780757768484e10;817389.2170495772
8.400000000000001e-14;-9.423662533212575e-6;1.250000000024722e-10;6.943824898562906e6;6.216145618455562e-8;-6.175872089710765e10;819197.4282911214
8.5e-14;-9.416718708314013e-6;1.2500000000253436e-10;6.9438248985011475e6;6.298065361284675e-8;-6.184983540727819e10;821010.9769171112
8.600000000000001e-14;-9.409774883415511e-6;1.2500000000259733e-10;6.943824898439297e6;6.380166458976386e-8;-6.19411517022803e10;822829.8826353574
8.700000000000001e-14;-9.402831058517072e-6;1.2500000000266113e-10;6.943824898377356e6;6.462449447239921e-8;-6.203267037839209e10;824654.1652410578
8.8e-14;-9.395887233618694e-6;1.2500000000272575e-10;6.9438248983153235e6;6.544914863764026e-8;-6.21243920340959e10;826483.8446172508
8.900000000000001e-14;-9.388943408720379e-6;1.250000000027912e-10;6.943824898253199e6;6.627563248225751e-8;-6.2216317270088066e10;828318.9407352707
9.000000000000001e-14;-9.381999583822126e-6;1.2500000000285748e-10;6.943824898190983e6;6.710395142299278e-8;-6.230844668928856e10;830159.4736552036
9.1e-14;-9.375055758923934e-6;1.2500000000292458e-10;6.943824898128674e6;6.793411089664799e-8;-6.240078089685109e10;832005.4635263496
9.200000000000001e-14;-9.368111934025805e-6;1.2500000000299251e-10;6.943824898066274e6;6.876611636017434e-8;-6.249332050017288e10;833856.9305876853
9.300000000000001e-14;-9.361168109127739e-6;1.2500000000306127e-10;6.94382489800378e6;6.959997329076203e-8;-6.258606610890482e10;835713.8951683303
9.4e-14;-9.354224284229735e-6;1.2500000000313089e-10;6.9438248979411945e6;7.043568718593036e-8;-6.2679018334961334e10;837576.3776880151
9.500000000000001e-14;-9.347280459331794e-6;1.2500000000320133e-10;6.9438248978785155e6;7.127326356361838e-8;-6.2772177792530655e10;839444.3986575544
9.600000000000001e-14;-9.340336634433916e-6;1.250000000032726e-10;6.943824897815743e6;7.211270796227594e-8;-6.286554509808478e10;841317.9786793182
9.7e-14;-9.3333928095361e-6;1.250000000033447e-10;6.943824897752878e6;7.295402594095526e-8;-6.29591208703898e10;843197.1384477136
9.800000000000001e-14;-9.326448984638348e-6;1.2500000000341766e-10;6.943824897689919e6;7.379722307940297e-8;-6.305290573051609e10;845081.8987496591
9.900000000000001e-14;-9.319505159740658e-6;1.2500000000349146e-10;6.943824897626866e6;7.464230497815263e-8;-6.3146900301848724e10;846972.2804650738
1.0e-13;-9.31256133484303e-6;1.250000000035661e-10;6.943824897563719e6;7.548927725861771e-8;-6.324110521009765e10;848868.3045673575
1.0100000000000001e-13;-9.305617509945467e-6;1.250000000036416e-10;6.943824897500478e6;7.633814556318506e-8;-6.333552108330819e10;850769.9921238823
1.0200000000000001e-13;-9.298673685047966e-6;1.2500000000371793e-10;6.943824897437142e6;7.718891555530895e-8;-6.343014855187166e10;852677.3642964851
1.03e-13;-9.291729860150529e-6;1.250000000037951e-10;6.943824897373712e6;7.804159291960544e-8;-6.352498824853557e10;854590.4423419592
1.0400000000000001e-13;-9.284786035253155e-6;1.2500000000387315e-10;6.943824897310187e6;7.88961833619474e-8;-6.3620040808414536e10;856509.2476125538
1.0500000000000001e-13;-9.277842210355844e-6;1.2500000000395204e-10;6.9438248972465675e6;7.975269260955996e-8;-6.371530686900066e10;858433.8015564743
1.06e-13;-9.270898385458598e-6;1.250000000040318e-10;6.943824897182852e6;8.061112641111644e-8;-6.381078707017438e10;860364.1257183845
1.0700000000000001e-13;-9.263954560561414e-6;1.250000000041124e-10;6.9438248971190415e6;8.147149053683482e-8;-6.3906482054215126e10;862300.2417399153
1.0800000000000001e-13;-9.257010735664295e-6;1.2500000000419387e-10;6.943824897055135e6;8.233379077857475e-8;-6.400239246581213e10;864242.1713601721
1.09e-13;-9.25006691076724e-6;1.250000000042762e-10;6.943824896991133e6;8.319803294993492e-8;-6.4098518952075325e10;866189.9364162477
1.1000000000000001e-13;-9.24312308587025e-6;1.250000000043594e-10;6.9438248969270345e6;8.406422288635116e-8;-6.419486216254622e10;868143.5588437398
1.1100000000000001e-13;-9.236179260973322e-6;1.2500000000444347e-10;6.943824896862839e6;8.49323664451949e-8;-6.429142274920897e10;870103.0606772685
1.12e-13;-9.229235436076458e-6;1.250000000045284e-10;6.943824896798548e6;8.580246950587217e-8;-6.438820136650126e10;872068.4640509973
1.1300000000000001e-13;-9.222291611179659e-6;1.250000000046142e-10;6.94382489673416e6;8.667453796992318e-8;-6.4485198671325386e10;874039.7911991585
1.1400000000000002e-13;-9.215347786282924e-6;1.2500000000470088e-10;6.943824896669676e6;8.754857776112234e-8;-6.458241532305963e10;876017.064456584
1.1500000000000001e-13;-9.208403961386254e-6;1.2500000000478843e-10;6.943824896605093e6;8.842459482557892e-8;-6.4679851983569244e10;878000.3062592334
1.16e-13;-9.20146013648965e-6;1.2500000000487686e-10;6.943824896540414e6;8.930259513183815e-8;-6.4777509317217735e10;879989.5391447296
1.17e-13;-9.19451631159311e-6;1.2500000000496617e-10;6.943824896475636e6;9.018258467098289e-8;-6.487538799087833e10;881984.7857528976
1.18e-13;-9.187572486696634e-6;1.2500000000505636e-10;6.943824896410761e6;9.106456945673578e-8;-6.497348867394521e10;883986.0688263054
1.19e-13;-9.180628661800223e-6;1.2500000000514742e-10;6.943824896345788e6;9.194855552556209e-8;-6.507181203834502e10;885993.4112108063
1.2000000000000002e-13;-9.173684836903878e-6;1.2500000000523937e-10;6.943824896280716e6;9.28345489367729e-8;-6.517035875854841e10;888006.8358560898
1.2100000000000001e-13;-9.166741012007597e-6;1.250000000053322e-10;6.943824896215546e6;9.372255577262899e-8;-6.526912951158151e10;890026.3658162305
1.22e-13;-9.15979718711138e-6;1.2500000000542592e-10;6.943824896150277e6;9.461258213844523e-8;-6.5368124977037674e10;892052.0242502433
1.23e-13;-9.15285336221523e-6;1.2500000000552053e-10;6.943824896084909e6;9.550463416269547e-8;-6.5467345837089e10;894083.8344226392
1.24e-13;-9.145909537319146e-6;1.2500000000561605e-10;6.943824896019442e6;9.639871799711811e-8;-6.556679277649826e10;896121.8197039897
1.25e-13;-9.138965712423126e-6;1.2500000000571244e-10;6.943824895953875e6;9.72948398168221e-8;-6.566646648263069e10;898166.0035714897
1.2600000000000002e-13;-9.132021887527172e-6;1.2500000000580974e-10;6.943824895888208e6;9.819300582039359e-8;-6.57663676454657e10;900216.4096095237
1.2700000000000001e-13;-9.125078062631285e-6;1.2500000000590794e-10;6.943824895822442e6;9.909322223000311e-8;-6.5866496957609055e10;902273.0615102409
1.28e-13;-9.118134237735463e-6;1.2500000000600702e-10;6.943824895756575e6;9.999549529151335e-8;-6.596685511430466e10;904335.9830741261
1.29e-13;-9.111190412839706e-6;1.25000000006107e-10;6.943824895690609e6;1.0089983127458748e-7;-6.606744281344683e10;906405.198210582
1.3e-13;-9.104246587944015e-6;1.250000000062079e-10;6.943824895624542e6;1.0180623647279807e-7;-6.616826075559218e10;908480.7309385072
1.3100000000000002e-13;-9.09730276304839e-6;1.250000000063097e-10;6.943824895558373e6;1.0271471720373658e-7;-6.626930964397207e10;910562.6053868849
1.3200000000000002e-13;-9.09035893815283e-6;1.2500000000641242e-10;6.943824895492104e6;1.0362527980912347e-7;-6.637059018450477e10;912650.8457953711
1.3300000000000001e-13;-9.083415113257339e-6;1.2500000000651605e-10;6.943824895425733e6;1.0453793065491884e-7;-6.647210308580768e10;914745.4765148853
1.34e-13;-9.076471288361914e-6;1.2500000000662058e-10;6.943824895359261e6;1.0545267613143372e-7;-6.6573849059209946e10;916846.5220082104
1.35e-13;-9.069527463466555e-6;1.2500000000672605e-10;6.943824895292687e6;1.0636952265344193e-7;-6.667582881876469e10;918954.0068505891
1.36e-13;-9.062583638571261e-6;1.2500000000683242e-10;6.943824895226011e6;1.0728847666029252e-7;-6.677804308126178e10;921067.9557303311
1.3700000000000002e-13;-9.055639813676036e-6;1.2500000000693972e-10;6.943824895159233e6;1.0820954461602286e-7;-6.688049256624014e10;923188.393449416
1.3800000000000002e-13;-9.048695988780877e-6;1.2500000000704792e-10;6.943824895092353e6;1.0913273300947228e-7;-6.698317799600068e10;925315.3449241087
1.3900000000000001e-13;-9.041752163885785e-6;1.2500000000715706e-10;6.94382489502537e6;1.1005804835439638e-7;-6.708610009561885e10;927448.8351855718
1.4e-13;-9.03480833899076e-6;1.2500000000726713e-10;6.943824894958284e6;1.1098549718958195e-7;-6.718925959295758e10;929588.8893804855
1.41e-13;-9.027864514095802e-6;1.2500000000737812e-10;6.943824894891094e6;1.1191508607896244e-7;-6.7292657218679924e10;931735.5327716676
1.42e-13;-9.02092068920091e-6;1.2500000000749005e-10;6.943824894823802e6;1.1284682161173411e-7;-6.739629370626236e10;933888.7907387043
1.4300000000000002e-13;-9.013976864306087e-6;1.250000000076029e-10;6.943824894756406e6;1.1378071040247281e-7;-6.750016979200738e10;936048.6887785745
1.4400000000000002e-13;-9.00703303941133e-6;1.250000000077167e-10;6.943824894688905e6;1.1471675909125138e-7;-6.760428621505687e10;938215.2525062892
1.4500000000000001e-13;-9.000089214516642e-6;1.2500000000783142e-10;6.9438248946213005e6;1.1565497434375768e-7;-6.770864371740519e10;940388.5076555262
1.46e-13;-8.993145389622022e-6;1.2500000000794707e-10;6.9438248945535915e6;1.165953628514132e-7;-6.7813243043912315e10;942568.4800792736
1.47e-13;-8.986201564727469e-6;1.2500000000806367e-10;6.943824894485778e6;1.1753793133149248e-7;-6.791808494231713e10;944755.1957504735
1.48e-13;-8.979257739832984e-6;1.250000000081812e-10;6.943824894417861e6;1.1848268652724295e-7;-6.8023170163250946e10;946948.6807626748
1.4900000000000002e-13;-8.972313914938567e-6;1.250000000082997e-10;6.943824894349838e6;1.1942963520800562e-7;-6.8128499460250755e10;949148.9613306848
1.5000000000000002e-13;-8.965370090044217e-6;1.2500000000841913e-10;6.94382489428171e6;1.2037878416933632e-7;-6.823407358977284e10;951356.0637912285
1.5100000000000001e-13;-8.958426265149935e-6;1.250000000085395e-10;6.943824894213475e6;1.2133014023312755e-7;-6.833989331120634e10;953570.0146036093
1.52e-13;-8.951482440255721e-6;1.2500000000866085e-10;6.943824894145136e6;1.2228371024773116e-7;-6.844595938688684e10;955790.8403503764
1.53e-13;-8.944538615361577e-6;1.2500000000878314e-10;6.94382489407669e6;1.2323950108808153e-7;-6.8552272582110176e10;958018.5677379938
1.54e-13;-8.9375947904675e-6;1.250000000089064e-10;6.943824894008138e6;1.241975196558195e-7;-6.865883366514629e10;960253.2235975167
1.5500000000000002e-13;-8.930650965573493e-6;1.250000000090306e-10;6.943824893939479e6;1.2515777287941704e-7;-6.876564340725288e10;962494.8348852665
1.5600000000000002e-13;-8.923707140679553e-6;1.2500000000915576e-10;6.943824893870713e6;1.261202677143023e-7;-6.887270258268977e10;964743.4286835201
1.57e-13;-8.916763315785683e-6;1.2500000000928188e-10;6.94382489380184e6;1.2708501114298582e-7;-6.898001196873238e10;966999.0322011882
1.58e-13;-8.90981949089188e-6;1.2500000000940895e-10;6.94382489373286e6;1.28052010175187e-7;-6.908757234568639e10;969261.6727745148
1.59e-13;-8.902875665998148e-6;1.25000000009537e-10;6.943824893663772e6;1.290212718479615e-7;-6.919538449690152e10;971531.3778677686
1.6000000000000003e-13;-8.895931841104484e-6;1.2500000000966603e-10;6.943824893594577e6;1.2999280322582927e-7;-6.930344920878606e10;973808.1750739438
1.6100000000000002e-13;-8.88898801621089e-6;1.2500000000979602e-10;6.943824893525274e6;1.309666114009032e-7;-6.941176727082095e10;976092.0921154642
1.6200000000000002e-13;-8.882044191317366e-6;1.25000000009927e-10;6.943824893455862e6;1.3194270349301866e-7;-6.952033947557454e10;978383.1568448949
1.63e-13;-8.875100366423911e-6;1.2500000001005894e-10;6.943824893386342e6;1.3292108664986355e-7;-6.962916661871669e10;980681.3972456501
1.64e-13;-8.868156541530525e-6;1.2500000001019186e-10;6.943824893316712e6;1.339017680471092e-7;-6.973824949903378e10;982986.8414327176
1.65e-13;-8.86121271663721e-6;1.2500000001032576e-10;6.943824893246974e6;1.3488475488854192e-7;-6.98475889184429e10;985299.5176533747
1.6600000000000002e-13;-8.854268891743963e-6;1.2500000001046064e-10;6.9438248931771265e6;1.3587005440619528e-7;-6.995718568200702e10;987619.4542879193
1.6700000000000002e-13;-8.847325066850785e-6;1.250000000105965e-10;6.943824893107169e6;1.368576738604832e-7;-7.006704059794952e10;989946.6798504003
1.6800000000000002e-13;-8.840381241957678e-6;1.2500000001073335e-10;6.943824893037102e6;1.378476205403336e-7;-7.017715447766924e10;992281.222989352
1.69e-13;-8.833437417064641e-6;1.250000000108712e-10;6.943824892966925e6;1.3883990176332296e-7;-7.028752813575531e10;994623.1124885355
1.7e-13;-8.826493592171674e-6;1.2500000001101004e-10;6.943824892896637e6;1.398345248758115e-7;-7.03981623900025e10;996972.3772676871
1.71e-13;-8.819549767278778e-6;1.2500000001114989e-10;6.94382489282624e6;1.4083149725307918e-7;-7.050905806142598e10;999329.0463832612
1.7200000000000002e-13;-8.812605942385951e-6;1.2500000001129071e-10;6.94382489275573e6;1.4183082629946244e-7;-7.06202159742769e10;1.0016931490291933e6
1.7300000000000002e-13;-8.805662117493196e-6;1.2500000001143255e-10;6.94382489268511e6;1.4283251944849163e-7;-7.073163695605756e10;1.0040647145376536e6
1.7400000000000002e-13;-8.79871829260051e-6;1.250000000115754e-10;6.943824892614378e6;1.438365841630293e-7;-7.084332183753665e10;1.0064437723798127e6
1.75e-13;-8.791774467707895e-6;1.2500000001171922e-10;6.943824892543535e6;1.4484302793540912e-7;-7.095527145276514e10;1.0088303521666117e6
1.76e-13;-8.784830642815352e-6;1.2500000001186405e-10;6.943824892472579e6;1.4585185828757575e-7;-7.106748663909145e10;1.0112244836495364e6
1.77e-13;-8.777886817922879e-6;1.250000000120099e-10;6.943824892401512e6;1.468630827712253e-7;-7.11799682371773e10;1.0136261967213941e6
1.7800000000000002e-13;-8.770942993030478e-6;1.2500000001215675e-10;6.943824892330332e6;1.4787670896794668e-7;-7.129271709101343e10;1.0160355214170982e6
1.7900000000000002e-13;-8.763999168138147e-6;1.2500000001230463e-10;6.943824892259039e6;1.488927444893638e-7;-7.140573404793541e10;1.0184524879144593e6
1.8000000000000002e-13;-8.757055343245888e-6;1.2500000001245352e-10;6.943824892187634e6;1.4991119697727826e-7;-7.151901995863965e10;1.0208771265349761e6
1.81e-13;-8.7501115183537e-6;1.2500000001260342e-10;6.9438248921161145e6;1.5093207410381323e-7;-7.163257567719925e10;1.0233094677446345e6
1.82e-13;-8.743167693461584e-6;1.2500000001275436e-10;6.943824892044482e6;1.5195538357155787e-7;-7.174640206108022e10;1.0257495421547141e6
1.83e-13;-8.73622386856954e-6;1.250000000129063e-10;6.9438248919727355e6;1.5298113311371258e-7;-7.186049997115761e10;1.0281973805225928e6
1.8400000000000002e-13;-8.729280043677567e-6;1.2500000001305928e-10;6.943824891900875e6;1.5400933049423517e-7;-7.197487027173178e10;1.0306530137525656e6
1.8500000000000002e-13;-8.722336218785666e-6;1.250000000132133e-10;6.9438248918289e6;1.5503998350798774e-7;-7.208951383054488e10;1.0331164728966613e6
1.8600000000000002e-13;-8.715392393893837e-6;1.2500000001336833e-10;6.94382489175681e6;1.5607309998088441e-7;-7.220443151879715e10;1.0355877891554675e6
1.87e-13;-8.70844856900208e-6;1.250000000135244e-10;6.943824891684606e6;1.5710868777003989e-7;-7.231962421116357e10;1.038066993878961e6
1.88e-13;-8.701504744110395e-6;1.2500000001368152e-10;6.943824891612286e6;1.5814675476391885e-7;-7.243509278581047e10;1.0405541185673414e6
1.89e-13;-8.694560919218783e-6;1.2500000001383967e-10;6.94382489153985e6;1.5918730888248619e-7;-7.25508381244122e10;1.0430491948718734e6
1.9000000000000002e-13;-8.687617094327244e-6;1.2500000001399885e-10;6.943824891467299e6;1.6023035807735806e-7;-7.266686111216824e10;1.0455522545957332e6
1.9100000000000002e-13;-8.680673269435776e-6;1.250000000141591e-10;6.943824891394633e6;1.6127591033195379e-7;-7.278316263781967e10;1.0480633296948571e6
1.9200000000000001e-13;-8.67372944454438e-6;1.2500000001432037e-10;6.94382489132185e6;1.6232397366164864e-7;-7.289974359366664e10;1.0505824522788015e6
1.93e-13;-8.666785619653058e-6;1.250000000144827e-10;6.94382489124895e6;1.6337455611392744e-7;-7.301660487558516e10;1.053109654611601e6
1.94e-13;-8.659841794761809e-6;1.2500000001464607e-10;6.943824891175933e6;1.6442766576853904e-7;-7.313374738304442e10;1.0556449691126395e6
1.9500000000000003e-13;-8.652897969870632e-6;1.250000000148105e-10;6.943824891102799e6;1.6548331073765168e-7;-7.325117201912424e10;1.058188428357524e6
1.9600000000000002e-13;-8.64595414497953e-6;1.2500000001497598e-10;6.943824891029548e6;1.665414991660092e-7;-7.33688796905323e10;1.060740065078962e6
1.9700000000000002e-13;-8.639010320088501e-6;1.2500000001514253e-10;6.943824890956179e6;1.6760223923108818e-7;-7.348687130762154e10;1.0632999121676434e6
1.9800000000000001e-13;-8.632066495197545e-6;1.2500000001531014e-10;6.943824890882692e6;1.6866553914325583e-7;-7.360514778440813e10;1.065868002673138e6
1.99e-13;-8.625122670306662e-6;1.250000000154788e-10;6.943824890809087e6;1.6973140714592897e-7;-7.372371003858888e10;1.068444369804785e6
2.0e-13;-8.618178845415853e-6;1.2500000001564853e-10;6.943824890735364e6;1.7079985151573375e-7;-7.384255899155904e10;1.0710290469325967e6
2.0100000000000003e-13;-8.611235020525117e-6;1.2500000001581932e-10;6.943824890661521e6;1.7187088056266636e-7;-7.396169556843037e10;1.0736220675881684e6
2.0200000000000002e-13;-8.604291195634455e-6;1.250000000159912e-10;6.943824890587559e6;1.7294450263025454e-7;-7.408112069804897e10;1.0762234654655887e6
2.0300000000000002e-13;-8.597347370743868e-6;1.2500000001616413e-10;6.943824890513478e6;1.7402072609572013e-7;-7.420083531301349e10;1.0788332744223601e6
2.0400000000000001e-13;-8.590403545853354e-6;1.2500000001633814e-10;6.943824890439277e6;1.7509955937014248e-7;-7.432084034969336e10;1.0814515284803275e6
2.05e-13;-8.583459720962914e-6;1.2500000001651325e-10;6.943824890364956e6;1.761810108986228e-7;-7.444113674824704e10;1.0840782618266041e6
2.06e-13;-8.57651589607255e-6;1.2500000001668944e-10;6.943824890290515e6;1.772650891604494e-7;-7.456172545264035e10;1.0867135088145118e6
2.0700000000000003e-13;-8.569572071182259e-6;1.250000000168667e-10;6.943824890215953e6;1.7835180266926392e-7;-7.468260741066515e10;1.0893573039645248e6
2.0800000000000002e-13;-8.562628246292043e-6;1.2500000001704507e-10;6.94382489014127e6;1.7944115997322846e-7;-7.480378357395796e10;1.0920096819652198e6
2.0900000000000002e-13;-8.555684421401901e-6;1.2500000001722452e-10;6.943824890066466e6;1.805331696551937e-7;-7.49252548980185e10;1.094670677674229e6
2.1000000000000001e-13;-8.548740596511834e-6;1.2500000001740505e-10;6.943824889991541e6;1.8162784033286793e-7;-7.504702234222871e10;1.0973403261192054e6
2.11e-13;-8.541796771621842e-6;1.2500000001758667e-10;6.9438248899164945e6;1.8272518065898714e-7;-7.516908686987167e10;1.1000186624987891e6
2.12e-13;-8.534852946731926e-6;1.250000000177694e-10;6.943824889841326e6;1.8382519932148593e-7;-7.529144944815047e10;1.1027057221835812e6
2.1300000000000003e-13;-8.527909121842084e-6;1.2500000001795321e-10;6.943824889766034e6;1.849279050436695e-7;-7.541411104820775e10;1.1054015407171284e6
2.1400000000000002e-13;-8.520965296952319e-6;1.2500000001813814e-10;6.94382488969062e6;1.8603330658438662e-7;-7.55370726451445e10;1.108106153816906e6
2.1500000000000002e-13;-8.514021472062628e-6;1.2500000001832418e-10;6.943824889615083e6;1.8714141273820351e-7;-7.566033521803987e10;1.1108195973753154e6
2.1600000000000001e-13;-8.507077647173013e-6;1.2500000001851133e-10;6.9438248895394225e6;1.8825223233557884e-7;-7.578389974997029e10;1.1135419074606795e6
2.17e-13;-8.500133822283473e-6;1.250000000186996e-10;6.943824889463639e6;1.893657742430395e-7;-7.590776722802939e10;1.1162731203182559e6
2.18e-13;-8.49318999739401e-6;1.2500000001888896e-10;6.943824889387731e6;1.9048204736335777e-7;-7.60319386433474e10;1.119013272371244e6
2.1900000000000003e-13;-8.486246172504622e-6;1.2500000001907945e-10;6.943824889311699e6;1.9160106063572901e-7;-7.615641499111136e10;1.121762400221811e6
2.2000000000000002e-13;-8.47930234761531e-6;1.2500000001927104e-10;6.943824889235543e6;1.9272282303595082e-7;-7.628119727058456e10;1.1245205406521116e6
2.2100000000000002e-13;-8.472358522726075e-6;1.2500000001946377e-10;6.943824889159262e6;1.9384734357660294e-7;-7.640628648512718e10;1.12728773062533e6
2.2200000000000001e-13;-8.465414697836917e-6;1.2500000001965762e-10;6.943824889082856e6;1.9497463130722827e-7;-7.653168364221603e10;1.1300640072867144e6
2.23e-13;-8.458470872947834e-6;1.250000000198526e-10;6.943824889006324e6;1.9610469531451498e-7;-7.665738975346489e10;1.1328494079646226e6
2.24e-13;-8.451527048058827e-6;1.250000000200487e-10;6.943824888929667e6;1.972375447224796e-7;-7.678340583464503e10;1.135643970171582e6
2.2500000000000003e-13;-8.444583223169897e-6;1.2500000002024593e-10;6.943824888852883e6;1.9837318869265118e-7;-7.690973290570575e10;1.1384477316053454e6
2.2600000000000002e-13;-8.437639398281045e-6;1.250000000204443e-10;6.943824888775974e6;1.995116364242565e-7;-7.703637199079494e10;1.1412607301499632e6
2.2700000000000002e-13;-8.430695573392269e-6;1.250000000206438e-10;6.943824888698937e6;2.0065289715440647e-7;-7.716332411827974e10;1.1440830038768526e6
2.2800000000000004e-13;-8.42375174850357e-6;1.2500000002084444e-10;6.9438248886217745e6;2.0179698015828332e-7;-7.729059032076764e10;1.146914591045885e6
2.2900000000000003e-13;-8.416807923614949e-6;1.2500000002104625e-10;6.943824888544484e6;2.029438947493292e-7;-7.741817163512737e10;1.1497555301064746e6
2.3000000000000003e-13;-8.409864098726405e-6;1.250000000212492e-10;6.943824888467066e6;2.040936502794357e-7;-7.754606910250996e10;1.1526058596986711e6
2.3100000000000003e-13;-8.402920273837937e-6;1.2500000002145327e-10;6.94382488838952e6;2.0524625613913436e-7;-7.767428376837009e10;1.1554656186542662e6
2.32e-13;-8.395976448949548e-6;1.2500000002165852e-10;6.943824888311846e6;2.0640172175778862e-7;-7.78028166824873e10;1.1583348459979044e6
2.33e-13;-8.389032624061236e-6;1.2500000002186492e-10;6.9438248882340435e6;2.0756005660378653e-7;-7.79316688989877e10;1.161213580948201e6
2.34e-13;-8.382088799173002e-6;1.250000000220725e-10;6.943824888156112e6;2.0872127018473474e-7;-7.806084147636545e10;1.1641018629188691e6
2.35e-13;-8.375144974284846e-6;1.2500000002228123e-10;6.943824888078052e6;2.098853720476536e-7;-7.819033547750433e10;1.1669997315198479e6
2.36e-13;-8.368201149396768e-6;1.2500000002249113e-10;6.9438248879998615e6;2.1105237177917346e-7;-7.832015196970012e10;1.1699072265584522e6
2.37e-13;-8.361257324508767e-6;1.2500000002270219e-10;6.943824887921541e6;2.122222790057319e-7;-7.845029202468198e10;1.1728243880405116e6
2.38e-13;-8.354313499620845e-6;1.250000000229144e-10;6.943824887843091e6;2.1339510339377242e-7;-7.858075671863487e10;1.1757512561715313e6
2.3900000000000004e-13;-8.347369674733003e-6;1.250000000231278e-10;6.943824887764511e6;2.1457085464994397e-7;-7.871154713222192e10;1.1786878713578563e6
2.4000000000000004e-13;-8.340425849845238e-6;1.2500000002334237e-10;6.943824887685799e6;2.157495425213018e-7;-7.884266435060658e10;1.1816342742078416e6
2.4100000000000003e-13;-8.333482024957553e-6;1.250000000235581e-10;6.943824887606956e6;2.1693117679550966e-7;-7.897410946347514e10;1.1845905055330284e6
2.4200000000000003e-13;-8.326538200069946e-6;1.2500000002377504e-10;6.943824887527982e6;2.1811576730104268e-7;-7.910588356505968e10;1.1875566063493397e6
2.43e-13;-8.319594375182418e-6;1.2500000002399316e-10;6.943824887448876e6;2.19303323907392e-7;-7.923798775416026e10;1.1905326178782636e6
2.44e-13;-8.312650550294969e-6;1.2500000002421246e-10;6.943824887369638e6;2.2049385652527027e-7;-7.937042313416846e10;1.1935185815480673e6
2.45e-13;-8.305706725407599e-6;1.2500000002443296e-10;6.943824887290268e6;2.2168737510681835e-7;-7.950319081309e10;1.1965145389950003e6
2.46e-13;-8.298762900520308e-6;1.2500000002465464e-10;6.943824887210765e6;2.2288388964581336e-7;-7.963629190356807e10;1.1995205320645191e6
2.47e-13;-8.291819075633098e-6;1.2500000002487752e-10;6.943824887131128e6;2.2408341017787789e-7;-7.976972752290666e10;1.2025366028125116e6
2.48e-13;-8.284875250745967e-6;1.250000000251016e-10;6.943824887051359e6;2.252859467806904e-7;-7.99034987930939e10;1.2055627935065327e6
2.49e-13;-8.277931425858915e-6;1.2500000002532688e-10;6.943824886971455e6;2.2649150957419694e-7;-8.003760684082579e10;1.2085991466270501e6
2.5e-13;-8.270987600971943e-6;1.2500000002555337e-10;6.943824886891417e6;2.27700108720824e-7;-8.017205279752974e10;1.2116457048686948e6
2.5100000000000004e-13;-8.264043776085051e-6;1.2500000002578108e-10;6.943824886811245e6;2.289117544256927e-7;-8.030683779938867e10;1.2147025111415226e6
2.5200000000000004e-13;-8.25709995119824e-6;1.2500000002601e-10;6.943824886730938e6;2.3012645693683423e-7;-8.044196298736472e10;1.2177696085722814e6
2.5300000000000003e-13;-8.250156126311509e-6;1.2500000002624014e-10;6.943824886650496e6;2.313442265454065e-7;-8.057742950722371e10;1.2208470405056942e6
2.5400000000000003e-13;-8.243212301424859e-6;1.250000000264715e-10;6.943824886569919e6;2.3256507358591222e-7;-8.071323850955923e10;1.2239348505057395e6
2.55e-13;-8.236268476538288e-6;1.2500000002670406e-10;6.943824886489206e6;2.3378900843641796e-7;-8.08493911498171e10;1.2270330823569482e6
2.56e-13;-8.2293246516518e-6;1.2500000002693784e-10;6.943824886408357e6;2.350160415187749e-7;-8.098588858831993e10;1.2301417800657102e6
2.57e-13;-8.222380826765392e-6;1.2500000002717287e-10;6.943824886327371e6;2.362461832988406e-7;-8.112273199029202e10;1.2332609878615846e6
