t;z;y;vz;vy;az;ay;KE;V
1.7000000000000002e-17;-4.988890078433587e-8;2.0000000680601234e-11;6.943560350687139e6;0.09083945478235983;-1.6568459495936518e19;5.694857559048663e15;1.6018779331672567e-13;6.355756286880999e-15
1.8000000000000003e-17;-4.988195722398518e-8;2.000000077144069e-11;6.943543782227643e6;0.0965343123414085;-1.6572458197463435e19;5.696909515421407e15;1.6018702884960368e-13;6.3565208471594476e-15
1.9e-17;-4.9875013680202955e-8;2.0000000867975004e-11;6.9435272097694455e6;0.10223122185682991;-1.6576458341398938e19;5.698962454847559e15;1.6018626419980682e-13;6.357285590146289e-15
2.0e-17;-4.9868070152993185e-8;2.0000000970206227e-11;6.943510633311104e6;0.10793018431167747;-1.6580459928435118e19;5.701016377918555e15;1.601854993672698e-13;6.358050515906732e-15
2.1000000000000002e-17;-4.9861126642359876e-8;2.000000107813641e-11;6.943494052851176e6;0.11363120068959603;-1.6584462959264623e19;5.7030712852127e15;1.6018473435192743e-13;6.358815624506114e-15
2.2e-17;-4.9854183148307025e-8;2.000000119176761e-11;6.943477468388217e6;0.11933427197480874;-1.6588467434580611e19;5.705127177321697e15;1.6018396915371435e-13;6.359580916009709e-15
2.3e-17;-4.9847239670838636e-8;2.000000131110188e-11;6.943460879920782e6;0.12503939915213044;-1.6592473355076332e19;5.707184054842555e15;1.6018320377256525e-13;6.360346390482862e-15
2.4000000000000002e-17;-4.984029620995871e-8;2.000000143614128e-11;6.9434442874474265e6;0.130746583206973;-1.659648072144578e19;5.709241918346611e15;1.6018243820841479e-13;6.361112047990983e-15
2.5000000000000003e-17;-4.9833352765671264e-8;2.0000001566887866e-11;6.943427690966705e6;0.13645582512531962;-1.6600489534383067e19;5.71130076843666e15;1.6018167246119758e-13;6.361877888599426e-15
2.6000000000000003e-17;-4.9826409337980294e-8;2.000000170334369e-11;6.94341109047717e6;0.14216712589375627;-1.660449979458305e19;5.713360605688348e15;1.6018090653084824e-13;6.362643912373628e-15
2.7e-17;-4.9819465926889814e-8;2.0000001845510815e-11;6.943394485977376e6;0.14788048649944463;-1.6608511502740795e19;5.71542143070907e15;1.6018014041730126e-13;6.363410119379086e-15
2.8e-17;-4.981252253240384e-8;2.0000001993391302e-11;6.943377877465873e6;0.1535959079301537;-1.661252465955182e19;5.717483244074218e15;1.6017937412049117e-13;6.364176509681298e-15
2.9e-17;-4.9805579154526375e-8;2.000000214698721e-11;6.943361264941214e6;0.15931339117422794;-1.6616539265712065e19;5.719546046380726e15;1.6017860764035249e-13;6.364943083345725e-15
3.0e-17;-4.979863579326144e-8;2.00000023063006e-11;6.943344648401948e6;0.16503293722060866;-1.6620555321917753e19;5.721609838222929e15;1.6017784097681967e-13;6.3657098404379826e-15
3.1000000000000005e-17;-4.9791692448613035e-8;2.0000002471333536e-11;6.943328027846626e6;0.17075454705883159;-1.6624572828865907e19;5.723674620184381e15;1.6017707412982713e-13;6.366476781023665e-15
3.2e-17;-4.978474912058519e-8;2.0000002642088084e-11;6.943311403273798e6;0.17647822167901597;-1.662859178725357e19;5.725740392863801e15;1.6017630709930928e-13;6.3672439051683656e-15
3.3e-17;-4.9777805809181915e-8;2.0000002818566305e-11;6.9432947746820105e6;0.18220396207187978;-1.6632612197778379e19;5.727807156847387e15;1.6017553988520044e-13;6.3680112129377295e-15
3.4000000000000004e-17;-4.977086251440723e-8;2.0000003000770267e-11;6.943278142069813e6;0.18793176922872717;-1.6636634061138356e19;5.729874912734611e15;1.6017477248743502e-13;6.368778704397492e-15
3.5e-17;-4.976391923626516e-8;2.0000003188702035e-11;6.943261505435752e6;0.19366164414146178;-1.6640657378031935e19;5.731943661107389e15;1.6017400490594725e-13;6.369546379613287e-15
3.6000000000000006e-17;-4.975697597475973e-8;2.000000338236368e-11;6.943244864778373e6;0.19939358780256916;-1.6644682149157976e19;5.734013402576316e15;1.6017323714067137e-13;6.370314238650931e-15
3.7000000000000003e-17;-4.975003272989495e-8;2.0000003581757266e-11;6.943228220096224e6;0.20512760120514548;-1.6648708375215931e19;5.736084137720794e15;1.601724691915417e-13;6.3710822815761336e-15
3.8e-17;-4.9743089501674853e-8;2.0000003786884868e-11;6.943211571387849e6;0.21086368534286626;-1.6652736056905292e19;5.738155867139959e15;1.6017170105849246e-13;6.3718505084547945e-15
3.9000000000000005e-17;-4.973614629010347e-8;2.0000003997748554e-11;6.943194918651792e6;0.21660184121000622;-1.6656765194926234e19;5.740228591430476e15;1.601709327414578e-13;6.372618919352647e-15
4.0e-17;-4.9729203095184815e-8;2.0000004214350396e-11;6.943178261886598e6;0.2223420698014367;-1.6660795789979445e19;5.742302311180004e15;1.6017016424037186e-13;6.373387514335614e-15
4.1e-17;-4.9722259916922926e-8;2.0000004436692467e-11;6.9431616010908075e6;0.2280843721126167;-1.6664827842765642e19;5.744377026988658e15;1.6016939555516875e-13;6.3741562934696486e-15
4.2000000000000005e-17;-4.971531675532184e-8;2.0000004664776838e-11;6.943144936262964e6;0.23382874913960536;-1.6668861353986464e19;5.746452739457853e15;1.6016862668578248e-13;6.374925256820584e-15
4.3e-17;-4.9708373610385574e-8;2.0000004898605588e-11;6.9431282674016105e6;0.2395752018790632;-1.6672896324343546e19;5.748529449184488e15;1.6016785763214725e-13;6.375694404454464e-15
4.4e-17;-4.970143048211817e-8;2.000000513818079e-11;6.943111594505286e6;0.2453237313282477;-1.6676932754539344e19;5.750607156751409e15;1.60167088394197e-13;6.376463736437249e-15
4.5000000000000004e-17;-4.9694487370523665e-8;2.000000538350452e-11;6.943094917572531e6;0.2510743384849991;-1.6680970645276158e19;5.752685862765751e15;1.6016631897186569e-13;6.3772332528350035e-15
4.6e-17;-4.968754427560609e-8;2.000000563457886e-11;6.943078236601885e6;0.25682702434776483;-1.6685009997257302e19;5.754765567830739e15;1.6016554936508733e-13;6.3780029537136725e-15
4.7000000000000006e-17;-4.968060119736949e-8;2.0000005891405883e-11;6.943061551591888e6;0.26258178991559555;-1.6689050811186233e19;5.756846272541959e15;1.6016477957379584e-13;6.378772839139532e-15
4.8000000000000003e-17;-4.96736581358179e-8;2.0000006153987674e-11;6.943044862541077e6;0.2683386361881375;-1.6693093087766872e19;5.758927977485824e15;1.601640095979251e-13;6.379542909178513e-15
4.9e-17;-4.966671509095535e-8;2.0000006422326308e-11;6.943028169447989e6;0.27409756416562336;-1.6697136827703683e19;5.761010683273735e15;1.6016323943740898e-13;6.3803131638968545e-15
5.0000000000000005e-17;-4.96597720627859e-8;2.000000669642387e-11;6.943011472311161e6;0.2798585748488971;-1.6701182031701135e19;5.763094390504393e15;1.6016246909218129e-13;6.3810836033608e-15
5.1e-17;-4.965282905131359e-8;2.0000006976282447e-11;6.942994771129129e6;0.28562166923940147;-1.6705228700464675e19;5.765179099772174e15;1.6016169856217584e-13;6.381854227636494e-15
5.2000000000000007e-17;-4.9645886056542464e-8;2.0000007261904116e-11;6.942978065900429e6;0.29138684833917367;-1.6709276834699874e19;5.767264811680453e15;1.6016092784732644e-13;6.382625036790178e-15
5.3000000000000005e-17;-4.963894307847656e-8;2.0000007553290965e-11;6.942961356623595e6;0.2971541131508541;-1.6713326435112772e19;5.769351526830966e15;1.601601569475668e-13;6.383396030888178e-15
5.4e-17;-4.963200011711994e-8;2.000000785044508e-11;6.942944643297159e6;0.30292346467768505;-1.6717377502409644e19;5.771439245826036e15;1.6015938586283059e-13;6.384167209996763e-15
5.5000000000000006e-17;-4.962505717247664e-8;2.0000008153368543e-11;6.942927925919657e6;0.30869490392351107;-1.672143003729754e19;5.77352796925713e15;1.601586145930515e-13;6.384938574182301e-15
5.6e-17;-4.961811424455072e-8;2.0000008462063446e-11;6.9429112044896195e6;0.3144684318927682;-1.672548404048393e19;5.775617697738973e15;1.601578431381632e-13;6.385710123511166e-15
5.7e-17;-4.961117133334623e-8;2.000000877653188e-11;6.942894479005579e6;0.3202440495905072;-1.672953951267628e19;5.777708431872129e15;1.6015707149809927e-13;6.3864818580497466e-15
5.8e-17;-4.9604228438867224e-8;2.000000909677593e-11;6.942877749466066e6;0.3260217580223793;-1.6733596454582809e19;5.779800172253728e15;1.6015629967279335e-13;6.387253777864518e-15
5.900000000000001e-17;-4.9597285561117756e-8;2.0000009422797687e-11;6.942861015869612e6;0.33180155819463303;-1.6737654866912272e19;5.781892919487698e15;1.6015552766217888e-13;6.3880258830218766e-15
6.0e-17;-4.9590342700101887e-8;2.0000009754599243e-11;6.942844278214745e6;0.33758345111412075;-1.6741714750373405e19;5.783986674192887e15;1.6015475546618947e-13;6.388798173588413e-15
6.1e-17;-4.958339985582367e-8;2.0000010092182695e-11;6.942827536499995e6;0.34336743778831363;-1.6745776105675915e19;5.786081436950573e15;1.6015398308475855e-13;6.3895706496305694e-15
6.200000000000001e-17;-4.957645702828717e-8;2.0000010435550134e-11;6.942810790723889e6;0.3491535192252642;-1.67498389335295e19;5.788177208375376e15;1.601532105178196e-13;6.390343311215002e-15
6.3e-17;-4.9569514217496445e-8;2.0000010784703652e-11;6.942794040884956e6;0.3549416964336396;-1.6753903234644642e19;5.790273989077532e15;1.60152437765306e-13;6.391116158408291e-15
6.4e-17;-4.956257142345556e-8;2.0000011139645347e-11;6.942777286981721e6;0.36073197042271715;-1.6757969009731858e19;5.792371779650944e15;1.601516648271512e-13;6.391889191276997e-15
6.500000000000001e-17;-4.955562864616858e-8;2.0000011500377316e-11;6.942760529012712e6;0.36652434220236807;-1.6762036259502496e19;5.794470580712778e15;1.6015089170328848e-13;6.392662409887864e-15
6.6e-17;-4.954868588563956e-8;2.000001186690166e-11;6.942743766976452e6;0.3723188127830808;-1.6766104984668006e19;5.796570392868483e15;1.6015011839365128e-13;6.3934358143074645e-15
6.7e-17;-4.954174314187259e-8;2.000001223922047e-11;6.942727000871467e6;0.3781153831759493;-1.6770175185940417e19;5.79867121671029e15;1.6014934489817271e-13;6.3942094046026795e-15
6.800000000000001e-17;-4.953480041487172e-8;2.0000012617335854e-11;6.942710230696281e6;0.3839140543926596;-1.6774246864032174e19;5.800773052866452e15;1.601485712167862e-13;6.3949831808400744e-15
6.9e-17;-4.952785770464102e-8;2.000001300124991e-11;6.942693456449417e6;0.38971482744552605;-1.6778320019656124e19;5.802875901933692e15;1.601477973494249e-13;6.395757143086675e-15
7.0e-17;-4.9520915011184574e-8;2.0000013390964735e-11;6.942676678129397e6;0.3955177033474597;-1.6782394653525606e19;5.804979764514393e15;1.6014702329602205e-13;6.396531291409092e-15
7.100000000000001e-17;-4.951397233450645e-8;2.0000013786482438e-11;6.942659895734744e6;0.4013226831119741;-1.6786470766354405e19;5.807084641235138e15;1.601462490565108e-13;6.3973056258743125e-15
7.200000000000001e-17;-4.950702967461071e-8;2.0000014187805122e-11;6.942643109263978e6;0.40712976775320925;-1.679054835885661e19;5.809190532687692e15;1.6014547463082425e-13;6.398080146549115e-15
7.3e-17;-4.9500087031501444e-8;2.000001459493489e-11;6.942626318715619e6;0.41293895828589694;-1.6794627431746748e19;5.811297439485091e15;1.6014470001889555e-13;6.398854853500475e-15
7.400000000000001e-17;-4.949314440518273e-8;2.000001500787385e-11;6.942609524088187e6;0.41875025572538205;-1.6798707985739858e19;5.813405362249403e15;1.601439252206577e-13;6.399629746795361e-15
7.500000000000001e-17;-4.948620179565864e-8;2.0000015426624105e-11;6.942592725380202e6;0.42456366108763144;-1.68027900215516e19;5.815514301572266e15;1.6014315023604383e-13;6.4004048265007136e-15
7.6e-17;-4.9479259202933254e-8;2.0000015851187767e-11;6.94257592259018e6;0.4303791753892037;-1.6806873539897571e19;5.81762425807585e15;1.6014237506498686e-13;6.401180092683536e-15
7.700000000000001e-17;-4.947231662701066e-8;2.000001628156694e-11;6.942559115716641e6;0.4361967996472796;-1.6810958541494194e19;5.819735232368733e15;1.6014159970741985e-13;6.4019555454109054e-15
7.800000000000001e-17;-4.9465374067894945e-8;2.000001671776374e-11;6.942542304758099e6;0.4420165348796483;-1.6815045027058264e19;5.82184722506659e15;1.6014082416327564e-13;6.402731184749885e-15
7.9e-17;-4.9458431525590184e-8;2.0000017159780277e-11;6.942525489713072e6;0.4478383821047149;-1.6819132997306884e19;5.823960236774952e15;1.6014004843248718e-13;6.4035070107675226e-15
8.0e-17;-4.945148900010047e-8;2.000001760761866e-11;6.942508670580074e6;0.45366234234148983;-1.6823222452957708e19;5.826074268107605e15;1.6013927251498735e-13;6.404283023531063e-15
8.100000000000001e-17;-4.944454649142989e-8;2.0000018061281e-11;6.942491847357621e6;0.45948841660959744;-1.682731339472868e19;5.8281893196828e15;1.6013849641070904e-13;6.405059223107595e-15
8.2e-17;-4.9437603999582534e-8;2.0000018520769416e-11;6.942475020044227e6;0.46531660592928026;-1.683140582333846e19;5.830305392112271e15;1.6013772011958505e-13;6.405835609564415e-15
8.3e-17;-4.943066152456249e-8;2.000001898608602e-11;6.942458188638404e6;0.4711469113213925;-1.6835499739505797e19;5.832422485998031e15;1.6013694364154807e-13;6.4066121829686585e-15
8.400000000000001e-17;-4.942371906637385e-8;2.000001945723293e-11;6.942441353138665e6;0.47697933380739055;-1.6839595143950207e19;5.834540601975067e15;1.6013616697653097e-13;6.40738894338765e-15
8.5e-17;-4.9416776625020715e-8;2.0000019934212265e-11;6.942424513543521e6;0.48281387440936563;-1.6843692037391165e19;5.8366597406364e15;1.601353901244664e-13;6.4081658908886385e-15
8.6e-17;-4.940983420050717e-8;2.000002041702614e-11;6.942407669851484e6;0.48865053415000204;-1.6847790420549163e19;5.838779902613093e15;1.6013461308528704e-13;6.408943025538998e-15
8.700000000000001e-17;-4.9402891792837315e-8;2.0000020905676674e-11;6.942390822061063e6;0.49448931405261515;-1.685189029414485e19;5.840901088519465e15;1.601338358589255e-13;6.409720347406129e-15
8.8e-17;-4.939594940201525e-8;2.0000021400165987e-11;6.942373970170769e6;0.5003302151411346;-1.6855991658899026e19;5.843023298963189e15;1.6013305844531452e-13;6.410497856557371e-15
8.9e-17;-4.938900702804508e-8;2.0000021900496203e-11;6.94235711417911e6;0.5061732384400978;-1.6860094515533603e19;5.845146534566478e15;1.6013228084438663e-13;6.411275553060155e-15
9.000000000000001e-17;-4.93820646709309e-8;2.0000022406669443e-11;6.942340254084595e6;0.5120183849746642;-1.686419886477022e19;5.847270795949457e15;1.6013150305607434e-13;6.412053436981984e-15
9.100000000000001e-17;-4.9375122330676815e-8;2.0000022918687828e-11;6.94232338988573e6;0.5178656557706137;-1.6868304707331269e19;5.849396083716197e15;1.601307250803102e-13;6.4128315083902925e-15
9.2e-17;-4.936818000728693e-8;2.0000023436553485e-11;6.942306521581023e6;0.5237150518543299;-1.6872412043939797e19;5.851522398502357e15;1.6012994691702676e-13;6.41360976735265e-15
9.300000000000001e-17;-4.936123770076535e-8;2.0000023960268537e-11;6.942289649168979e6;0.5295665742528323;-1.6876520875318813e19;5.853649740916465e15;1.601291685661564e-13;6.414388213936618e-15
9.400000000000001e-17;-4.935429541111619e-8;2.000002448983511e-11;6.9422727726481045e6;0.5354202239937488;-1.6880631202192374e19;5.855778111571875e15;1.6012839002763158e-13;6.415166848209738e-15
9.5e-17;-4.934735313834354e-8;2.0000025025255333e-11;6.942255892016903e6;0.5412760021053207;-1.688474302528423e19;5.857907511097737e15;1.6012761130138468e-13;6.415945670239748e-15
9.600000000000001e-17;-4.934041088245152e-8;2.0000025566531336e-11;6.942239007273877e6;0.5471339096164184;-1.6888856345319164e19;5.860037940108197e15;1.6012683238734803e-13;6.416724680094201e-15
9.700000000000001e-17;-4.9333468643444243e-8;2.0000026113665244e-11;6.942222118417532e6;0.5529939475565265;-1.6892971163022051e19;5.862169399229995e15;1.6012605328545407e-13;6.417503877840778e-15
9.8e-17;-4.9326526421325825e-8;2.000002666665919e-11;6.9422052254463695e6;0.5588561169557565;-1.6897087479118524e19;5.864301889073336e15;1.6012527399563496e-13;6.418283263547237e-15
9.900000000000001e-17;-4.931958421610038e-8;2.000002722551531e-11;6.9421883283588905e6;0.5647204188448299;-1.690120529433424e19;5.866435410266686e15;1.6012449451782308e-13;6.41906283728133e-15
1.0000000000000001e-16;-4.931264202777202e-8;2.0000027790235726e-11;6.942171427153596e6;0.5705868542550966;-1.690532460939584e19;5.868569963428345e15;1.6012371485195052e-13;6.419842599110866e-15
1.01e-16;-4.930569985634486e-8;2.000002836082258e-11;6.942154521828987e6;0.5764554242185249;-1.6909445425029835e19;5.870705549187265e15;1.6012293499794965e-13;6.420622549103642e-15
1.02e-16;-4.9298757701823034e-8;2.0000028937278005e-11;6.942137612383562e6;0.5823261297677121;-1.6913567741963633e19;5.872842168151647e15;1.6012215495575253e-13;6.421402687327463e-15
1.0300000000000001e-16;-4.929181556421065e-8;2.0000029519604135e-11;6.94212069881582e6;0.5881989719358638;-1.6917691560924529e19;5.874979820950279e15;1.6012137472529126e-13;6.4221830138502644e-15
1.0400000000000001e-16;-4.9284873443511835e-8;2.0000030107803108e-11;6.942103781124259e6;0.5940739517568141;-1.6921816882640892e19;5.877118508213741e15;1.6012059430649807e-13;6.422963528739971e-15
1.05e-16;-4.927793133973071e-8;2.000003070187706e-11;6.942086859307377e6;0.5999510702650278;-1.6925943707841266e19;5.879258230562207e15;1.601198136993049e-13;6.42374423206448e-15
1.0600000000000001e-16;-4.92709892528714e-8;2.000003130182813e-11;6.942069933363669e6;0.60583032849559;-1.6930072037254515e19;5.881398988608919e15;1.6011903290364385e-13;6.424525123891822e-15
1.0700000000000001e-16;-4.9264047182938035e-8;2.000003190765846e-11;6.942053003291631e6;0.611711727484199;-1.6934201871610108e19;5.883540782992678e15;1.601182519194469e-13;6.425306204289995e-15
1.08e-16;-4.925710512993474e-8;2.0000032519370187e-11;6.942036069089759e6;0.6175952682671917;-1.6938333211637789e19;5.885683614336439e15;1.6011747074664606e-13;6.426087473327062e-15
1.0900000000000001e-16;-4.9250163093865653e-8;2.0000033136965456e-11;6.942019130756548e6;0.6234809518815281;-1.6942466058067968e19;5.887827483255928e15;1.6011668938517323e-13;6.426868931071026e-15
1.1000000000000001e-16;-4.9243221074734895e-8;2.000003376044641e-11;6.94200218829049e6;0.629368779364784;-1.6946600411631286e19;5.889972390389663e15;1.6011590783496036e-13;6.427650577590064e-15
1.11e-16;-4.92362790725466e-8;2.000003438981519e-11;6.941985241690078e6;0.6352587517551737;-1.6950736273059086e19;5.892118336356331e15;1.6011512609593923e-13;6.428432412952362e-15
1.12e-16;-4.922933708730491e-8;2.000003502507394e-11;6.941968290953805e6;0.6411508700915299;-1.6954873643082693e19;5.89426532177764e15;1.6011434416804175e-13;6.429214437226048e-15
1.13e-16;-4.922239511901396e-8;2.000003566622481e-11;6.941951336080162e6;0.6470451354133075;-1.6959012522434435e19;5.896413347289091e15;1.6011356205119974e-13;6.429996650479264e-15
1.14e-16;-4.921545316767788e-8;2.0000036313269945e-11;6.9419343770676395e6;0.6529415487605966;-1.6963152911846785e19;5.89856241351926e15;1.6011277974534496e-13;6.4307790527804035e-15
1.1500000000000002e-16;-4.920851123330081e-8;2.0000036966211495e-11;6.941917413914728e6;0.6588401111741159;-1.6967294812052523e19;5.900712521091282e15;1.6011199725040914e-13;6.4315616441975695e-15
1.16e-16;-4.92015693158869e-8;2.0000037625051605e-11;6.941900446619916e6;0.6647408236952072;-1.6971438223785148e19;5.902863670638805e15;1.6011121456632398e-13;6.432344424799197e-15
1.17e-16;-4.919462741544028e-8;2.0000038289792428e-11;6.941883475181692e6;0.670643687365846;-1.6975583147778521e19;5.905015862789304e15;1.6011043169302116e-13;6.433127394653585e-15
1.1800000000000002e-16;-4.91876855319651e-8;2.0000038960436115e-11;6.941866499598544e6;0.6765487032286354;-1.6979729584766984e19;5.90716909816886e15;1.6010964863043234e-13;6.4339105538291265e-15
1.19e-16;-4.91807436654655e-8;2.0000039636984818e-11;6.94184951986896e6;0.6824558723268043;-1.6983877535485147e19;5.909323377407703e15;1.601088653784891e-13;6.4346939023942155e-15
1.2e-16;-4.9173801815945634e-8;2.000004031944069e-11;6.941832535991424e6;0.688365195704212;-1.698802700066824e19;5.911478701142531e15;1.6010808193712306e-13;6.435477440417239e-15
1.2100000000000002e-16;-4.916685998340964e-8;2.0000041007805884e-11;6.941815547964423e6;0.6942766744053545;-1.6992177981051843e19;5.913635069989811e15;1.6010729830626572e-13;6.4362611679667915e-15
1.22e-16;-4.915991816786168e-8;2.0000041702082557e-11;6.941798555786442e6;0.7001903094753442;-1.6996330477371998e19;5.915792484604873e15;1.6010651448584865e-13;6.437045085111246e-15
1.23e-16;-4.915297636930589e-8;2.0000042402272867e-11;6.941781559455965e6;0.706106101959949;-1.7000484490365235e19;5.917950945601465e15;1.6010573047580324e-13;6.437829191919222e-15
1.2400000000000002e-16;-4.9146034587746434e-8;2.000004310837897e-11;6.941764558971474e6;0.7120240529055505;-1.7004640020768555e19;5.920110453609563e15;1.6010494627606103e-13;6.438613488459242e-15
1.25e-16;-4.9139092823187465e-8;2.0000043820403022e-11;6.9417475543314535e6;0.71794416335916;-1.70087970693193e19;5.92227100927279e15;1.6010416188655339e-13;6.439397974799978e-15
1.26e-16;-4.913215107563313e-8;2.0000044538347184e-11;6.941730545534384e6;0.7238664343684328;-1.7012955636755413e19;5.924432613221811e15;1.601033773072117e-13;6.440182651010008e-15
1.2700000000000002e-16;-4.91252093450876e-8;2.000004526221362e-11;6.941713532578748e6;0.7297908669816546;-1.7017115723815242e19;5.92659526608242e15;1.601025925379673e-13;6.440967517158029e-15
1.28e-16;-4.911826763155502e-8;2.0000045992004488e-11;6.941696515463023e6;0.735717462247737;-1.7021277331237157e19;5.928758968495492e15;1.601018075787515e-13;6.441752573312678e-15
1.29e-16;-4.9111325935039555e-8;2.000004672772195e-11;6.941679494185693e6;0.7416462212162326;-1.702544045976085e19;5.930923721099856e15;1.6010102242949564e-13;6.442537819542824e-15
1.3000000000000002e-16;-4.910438425554537e-8;2.000004746936817e-11;6.941662468745233e6;0.7475771449373324;-1.7029605110125564e19;5.933089524523391e15;1.6010023709013088e-13;6.443323255917155e-15
1.31e-16;-4.909744259307663e-8;2.0000048216945316e-11;6.941645439140122e6;0.7535102344618558;-1.7033771283071762e19;5.93525637939898e15;1.6009945156058846e-13;6.44410888250446e-15
1.32e-16;-4.909050094763749e-8;2.000004897045555e-11;6.941628405368839e6;0.7594454908412548;-1.703793897933963e19;5.937424286366152e15;1.6009866584079963e-13;6.444894699373576e-15
1.3300000000000002e-16;-4.908355931923212e-8;2.000004972990104e-11;6.94161136742986e6;0.7653829151276209;-1.7042108199670323e19;5.939593246070695e15;1.6009787993069545e-13;6.445680706593398e-15
1.34e-16;-4.907661770786469e-8;2.0000050495283955e-11;6.94159432532166e6;0.7713225083736917;-1.7046278944805333e19;5.941763259132835e15;1.6009709383020707e-13;6.4464669042328026e-15
1.35e-16;-4.906967611353937e-8;2.0000051266606463e-11;6.941577279042715e6;0.7772642716328245;-1.7050451215486493e19;5.943934326201876e15;1.6009630753926555e-13;6.4472532923608116e-15
1.3600000000000002e-16;-4.9062734536260326e-8;2.0000052043870735e-11;6.9415602285915e6;0.7832082059590264;-1.705462501245609e19;5.946106447909243e15;1.6009552105780203e-13;6.448039871046294e-15
1.37e-16;-4.9055792976031737e-8;2.000005282707894e-11;6.941543173966487e6;0.7891543124069357;-1.705880033645701e19;5.948279624898796e15;1.600947343857474e-13;6.4488266403582234e-15
1.38e-16;-4.904885143285777e-8;2.0000053616233252e-11;6.94152611516615e6;0.7951025920318344;-1.7062977188232495e19;5.950453857801625e15;1.600939475230327e-13;6.449613600365714e-15
1.3900000000000002e-16;-4.9041909906742607e-8;2.0000054411335846e-11;6.941509052188962e6;0.801053045889636;-1.7067155568526127e19;5.952629147259239e15;1.600931604695889e-13;6.450400751137839e-15
1.4e-16;-4.903496839769042e-8;2.0000055212388892e-11;6.941491985033393e6;0.8070056750368952;-1.7071335478082103e19;5.954805493919393e15;1.600923732253469e-13;6.45118809274367e-15
1.41e-16;-4.9028026905705387e-8;2.0000056019394567e-11;6.941474913697915e6;0.8129604805308146;-1.7075516917645197e19;5.956982898410144e15;1.6009158579023758e-13;6.451975625252348e-15
1.4200000000000001e-16;-4.902108543079169e-8;2.0000056832355046e-11;6.941457838180997e6;0.8189174634292248;-1.707969988796019e19;5.959161361383917e15;1.600907981641918e-13;6.452763348733044e-15
1.43e-16;-4.901414397295351e-8;2.000005765127251e-11;6.9414407584811095e6;0.8248766247906087;-1.7083884389772706e19;5.961340883471901e15;1.6009001034714034e-13;6.45355126325494e-15
1.4400000000000002e-16;-4.9007202532195024e-8;2.0000058476149133e-11;6.941423674596719e6;0.8308379656740806;-1.7088070423828722e19;5.963521465316805e15;1.6008922233901397e-13;6.454339368887284e-15
1.4500000000000001e-16;-4.900026110852043e-8;2.00000593069871e-11;6.941406586526295e6;0.8368014871393974;-1.7092257990874528e19;5.965703107560366e15;1.6008843413974354e-13;6.455127665699298e-15
1.46e-16;-4.89933197019339e-8;2.0000060143788584e-11;6.941389494268305e6;0.8427671902469578;-1.70964470916573e19;5.967885810854005e15;1.6008764574925967e-13;6.455916153760374e-15
1.4700000000000002e-16;-4.898637831243963e-8;2.0000060986555774e-11;6.941372397821213e6;0.8487350760578118;-1.7100637726924007e19;5.970069575835236e15;1.600868571674931e-13;6.456704833139806e-15
1.4800000000000001e-16;-4.897943694004181e-8;2.000006183529085e-11;6.941355297183487e6;0.8547051456336471;-1.710482989742259e19;5.972254403139105e15;1.6008606839437447e-13;6.457493703906941e-15
1.49e-16;-4.897249558474463e-8;2.0000062689995993e-11;6.941338192353589e6;0.8606774000367862;-1.7109023603901209e19;5.974440293420147e15;1.6008527942983433e-13;6.458282766131175e-15
1.5000000000000002e-16;-4.896555424655227e-8;2.0000063550673394e-11;6.941321083329986e6;0.8666518403302064;-1.7113218847108628e19;5.976627247314273e15;1.6008449027380334e-13;6.459072019882018e-15
1.5100000000000001e-16;-4.895861292546894e-8;2.0000064417325234e-11;6.941303970111139e6;0.8726284675775207;-1.7117415627793818e19;5.978815265476556e15;1.6008370092621204e-13;6.459861465228836e-15
1.52e-16;-4.895167162149883e-8;2.0000065289953702e-11;6.941286852695512e6;0.8786072828429973;-1.712161394670664e19;5.981004348544472e15;1.6008291138699092e-13;6.460651102241187e-15
1.5300000000000002e-16;-4.8944730334646133e-8;2.0000066168560986e-11;6.941269731081565e6;0.8845882871915417;-1.7125813804596998e19;5.983194497167852e15;1.6008212165607042e-13;6.4614409309885896e-15
1.5400000000000001e-16;-4.893778906491505e-8;2.0000067053149274e-11;6.94125260526776e6;0.8905714816887096;-1.713001520221525e19;5.985385711982959e15;1.6008133173338107e-13;6.46223095154066e-15
1.55e-16;-4.893084781230978e-8;2.0000067943720757e-11;6.9412354752525585e6;0.8965568674006925;-1.713421814031271e19;5.987577993654197e15;1.6008054161885326e-13;6.4630211639669634e-15
1.5600000000000002e-16;-4.892390657683453e-8;2.0000068840277624e-11;6.941218341034418e6;0.9025444453943468;-1.713842261964055e19;5.989771342810965e15;1.600797513124173e-13;6.463811568337127e-15
1.57e-16;-4.89169653584935e-8;2.000006974282207e-11;6.941201202611798e6;0.9085342167371577;-1.7142628640950628e19;5.991965760111518e15;1.6007896081400368e-13;6.464602164720792e-15
1.58e-16;-4.891002415729089e-8;2.0000070651356288e-11;6.941184059983158e6;0.9145261824972692;-1.7146836204995318e19;5.994161246199482e15;1.6007817012354258e-13;6.465392953187706e-15
1.5900000000000002e-16;-4.890308297323091e-8;2.0000071565882472e-11;6.941166913146952e6;0.9205203437434687;-1.7151045312527534e19;5.996357801723744e15;1.6007737924096433e-13;6.46618393380763e-15
1.6e-16;-4.889614180631776e-8;2.0000072486402817e-11;6.94114976210164e6;0.9265167015451924;-1.7155255964300438e19;5.998555427339641e15;1.600765881661992e-13;6.466975106650343e-15
